converged	score	run	cpu_time	memory	nclusters_pred	all_vmeasure	clone_prev_MAE	clone_prev_MSE	slsbulk_clone_prev_MSE	slsbulk_vmeasure	slsbulk_clone_prev_MAE	uncertainty
1	99755.0860780723	runs_epiclomal/0_0.95_10000/epi_region/377/cluster_posteriors.tsv.gz	110	161	6	0.376969904233369	0.28515625	0.0889892578125	NA	NA	NA	0
1	102478.328381919	runs_epiclomal/0_0.95_10000/epi_region/378/cluster_posteriors.tsv.gz	69	162	5	0.380548409202754	0.263671875	0.0780029296875	NA	NA	NA	0
1	103439.278629654	runs_epiclomal/0_0.95_10000/epi_region/379/cluster_posteriors.tsv.gz	163	162	5	0.457310414050012	0.240234375	0.0677490234375	NA	NA	NA	0
1	130663.891978371	runs_epiclomal/0_0.95_10000/epi_region/38/cluster_posteriors.tsv.gz	23	144	2	0.00900688622772039	0.0546875	0.0068359375	NA	NA	NA	NA
1	105184.781228816	runs_epiclomal/0_0.95_10000/epi_region/380/cluster_posteriors.tsv.gz	30	142	2	0.827302249950198	0.03515625	0.001708984375	NA	NA	NA	NA
1	103755.867212203	runs_epiclomal/0_0.95_10000/epi_region/381/cluster_posteriors.tsv.gz	58	158	5	0.369639542804342	0.251953125	0.07562255859375	NA	NA	NA	0
1	102719.808543449	runs_epiclomal/0_0.95_10000/epi_region/382/cluster_posteriors.tsv.gz	94	164	6	0.352211801665876	0.283203125	0.08648681640625	NA	NA	NA	0
1	103439.278629654	runs_epiclomal/0_0.95_10000/epi_region/383/cluster_posteriors.tsv.gz	155	160	5	0.457310414050012	0.240234375	0.0677490234375	NA	NA	NA	0
1	105172.137285033	runs_epiclomal/0_0.95_10000/epi_region/384/cluster_posteriors.tsv.gz	24	145	2	0.659621196309807	0.0078125	0.0009765625	NA	NA	NA	NA
1	102410.465115807	runs_epiclomal/0_0.95_10000/epi_region/385/cluster_posteriors.tsv.gz	149	177	8	0.21317988696717	0.34375	0.12396240234375	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/386/cluster_posteriors.tsv.gz	9	179	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	96398.8535018881	runs_epiclomal/0_0.95_10000/epi_region/387/cluster_posteriors.tsv.gz	141	172	8	0.315307561420114	0.3515625	0.13031005859375	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/388/cluster_posteriors.tsv.gz	8	184	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	102858.333815099	runs_epiclomal/0_0.95_10000/epi_region/389/cluster_posteriors.tsv.gz	80	164	6	0.359021239957529	0.3046875	0.09765625	NA	NA	NA	0
1	99245.4017331562	runs_epiclomal/0_0.95_10000/epi_region/39/cluster_posteriors.tsv.gz	143	169	7	0.405044288602575	0.2734375	0.08758544921875	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/390/cluster_posteriors.tsv.gz	8	178	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	104274.837660546	runs_epiclomal/0_0.95_10000/epi_region/391/cluster_posteriors.tsv.gz	134	168	7	0.225431274197709	0.341796875	0.12109375	NA	NA	NA	0
1	96828.4328449426	runs_epiclomal/0_0.95_10000/epi_region/392/cluster_posteriors.tsv.gz	145	175	9	0.469971502286337	0.32421875	0.114990234375	NA	NA	NA	0
1	104618.436006628	runs_epiclomal/0_0.95_10000/epi_region/393/cluster_posteriors.tsv.gz	24	145	2	0.828914435828653	0.033203125	0.001220703125	NA	NA	NA	NA
1	99667.5223080692	runs_epiclomal/0_0.95_10000/epi_region/394/cluster_posteriors.tsv.gz	112	172	8	0.345929356008187	0.34765625	0.1282958984375	NA	NA	NA	0
1	101940.637920355	runs_epiclomal/0_0.95_10000/epi_region/395/cluster_posteriors.tsv.gz	68	158	5	0.444038096907897	0.283203125	0.08966064453125	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/396/cluster_posteriors.tsv.gz	7	180	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	104801.373152032	runs_epiclomal/0_0.95_10000/epi_region/397/cluster_posteriors.tsv.gz	28	142	2	1	0	0	NA	NA	NA	NA
1	105523.270437918	runs_epiclomal/0_0.95_10000/epi_region/398/cluster_posteriors.tsv.gz	54	155	4	0.390855697783568	0.173828125	0.04327392578125	NA	NA	NA	0
1	101834.951477738	runs_epiclomal/0_0.95_10000/epi_region/399/cluster_posteriors.tsv.gz	46	154	4	0.519894391001929	0.240234375	0.0589599609375	NA	NA	NA	0
1	93475.8583868336	runs_epiclomal/0_0.95_10000/epi_region/4/cluster_posteriors.tsv.gz	110	185	5	0.564679858649717	0.275390625	0.08050537109375	NA	NA	NA	0
1	101748.124634101	runs_epiclomal/0_0.95_10000/epi_region/40/cluster_posteriors.tsv.gz	34	150	3	0.654802333910721	0.140625	0.02978515625	NA	NA	NA	NA
1	103068.059475358	runs_epiclomal/0_0.95_10000/epi_region/400/cluster_posteriors.tsv.gz	40	150	3	0.710213538667704	0.111328125	0.02154541015625	NA	NA	NA	0
1	107062.96576409	runs_epiclomal/0_0.95_10000/epi_region/401/cluster_posteriors.tsv.gz	199	176	9	0.126830119319646	0.35546875	0.1343994140625	NA	NA	NA	0
1	97336.3919047723	runs_epiclomal/0_0.95_10000/epi_region/402/cluster_posteriors.tsv.gz	125	167	7	0.398326666121792	0.322265625	0.10858154296875	NA	NA	NA	0
1	105208.844106997	runs_epiclomal/0_0.95_10000/epi_region/403/cluster_posteriors.tsv.gz	25	143	2	0.715933510567159	0.0703125	0.005859375	NA	NA	NA	NA
1	127184.698751739	runs_epiclomal/0_0.95_10000/epi_region/404/cluster_posteriors.tsv.gz	68	158	5	0.0164430169217743	0.28125	0.08673095703125	NA	NA	NA	0
1	103843.38451777	runs_epiclomal/0_0.95_10000/epi_region/405/cluster_posteriors.tsv.gz	154	172	8	0.381895958822641	0.33984375	0.130859375	NA	NA	NA	0
1	105018.589066743	runs_epiclomal/0_0.95_10000/epi_region/406/cluster_posteriors.tsv.gz	69	158	4	0.371448113465766	0.23828125	0.068359375	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/407/cluster_posteriors.tsv.gz	7	178	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	94872.3061979245	runs_epiclomal/0_0.95_10000/epi_region/408/cluster_posteriors.tsv.gz	228	178	9	0.374160683996136	0.357421875	0.1453857421875	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/409/cluster_posteriors.tsv.gz	9	178	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	101487.83083193	runs_epiclomal/0_0.95_10000/epi_region/41/cluster_posteriors.tsv.gz	57	156	4	0.590642263199251	0.158203125	0.03729248046875	NA	NA	NA	0
1	102892.57783965	runs_epiclomal/0_0.95_10000/epi_region/410/cluster_posteriors.tsv.gz	182	181	9	0.268725916773119	0.361328125	0.14794921875	NA	NA	NA	0
1	99717.4078018644	runs_epiclomal/0_0.95_10000/epi_region/411/cluster_posteriors.tsv.gz	106	162	6	0.381570188344392	0.310546875	0.104736328125	NA	NA	NA	0
1	101410.884022324	runs_epiclomal/0_0.95_10000/epi_region/412/cluster_posteriors.tsv.gz	68	158	5	0.366221228924564	0.2890625	0.08807373046875	NA	NA	NA	0
1	106733.220588063	runs_epiclomal/0_0.95_10000/epi_region/413/cluster_posteriors.tsv.gz	157	176	8	0.181956271737363	0.34765625	0.1268310546875	NA	NA	NA	0
1	99847.5260838297	runs_epiclomal/0_0.95_10000/epi_region/414/cluster_posteriors.tsv.gz	191	180	9	0.239590950584551	0.37109375	0.1424560546875	NA	NA	NA	0
1	97575.8196885983	runs_epiclomal/0_0.95_10000/epi_region/415/cluster_posteriors.tsv.gz	119	171	7	0.467905276324026	0.25	0.07904052734375	NA	NA	NA	0
1	97307.8511705276	runs_epiclomal/0_0.95_10000/epi_region/416/cluster_posteriors.tsv.gz	205	176	8	0.404294603737729	0.337890625	0.1217041015625	NA	NA	NA	0
1	99537.708308247	runs_epiclomal/0_0.95_10000/epi_region/417/cluster_posteriors.tsv.gz	61	158	5	0.486072661853885	0.271484375	0.08154296875	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/418/cluster_posteriors.tsv.gz	7	184	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	99816.6040654532	runs_epiclomal/0_0.95_10000/epi_region/419/cluster_posteriors.tsv.gz	110	160	5	0.516202335936646	0.248046875	0.0733642578125	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/42/cluster_posteriors.tsv.gz	8	180	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	103568.028736082	runs_epiclomal/0_0.95_10000/epi_region/420/cluster_posteriors.tsv.gz	33	149	3	0.623239296362412	0.130859375	0.022705078125	NA	NA	NA	0
1	102803.970688478	runs_epiclomal/0_0.95_10000/epi_region/421/cluster_posteriors.tsv.gz	61	158	4	0.579256206953575	0.169921875	0.0413818359375	NA	NA	NA	0
1	98936.0047507455	runs_epiclomal/0_0.95_10000/epi_region/422/cluster_posteriors.tsv.gz	110	169	7	0.266298947867162	0.341796875	0.123779296875	NA	NA	NA	0
1	130436.585351649	runs_epiclomal/0_0.95_10000/epi_region/423/cluster_posteriors.tsv.gz	19	145	2	0.000464835192095429	0.15234375	0.027099609375	NA	NA	NA	NA
1	105651.573241524	runs_epiclomal/0_0.95_10000/epi_region/424/cluster_posteriors.tsv.gz	19	149	2	0.551668164210877	0.04296875	0.003173828125	NA	NA	NA	NA
1	98936.0047507455	runs_epiclomal/0_0.95_10000/epi_region/425/cluster_posteriors.tsv.gz	108	169	7	0.266298947867162	0.341796875	0.123779296875	NA	NA	NA	0
1	100345.423231738	runs_epiclomal/0_0.95_10000/epi_region/426/cluster_posteriors.tsv.gz	139	179	9	0.258379340919193	0.353515625	0.1312255859375	NA	NA	NA	0
1	101184.758282177	runs_epiclomal/0_0.95_10000/epi_region/427/cluster_posteriors.tsv.gz	101	160	5	0.374126486955405	0.251953125	0.07135009765625	NA	NA	NA	0
1	129606.803628303	runs_epiclomal/0_0.95_10000/epi_region/428/cluster_posteriors.tsv.gz	42	150	3	0.00414819865196508	0.171875	0.0341796875	NA	NA	NA	0
1	99606.2392170254	runs_epiclomal/0_0.95_10000/epi_region/429/cluster_posteriors.tsv.gz	88	158	5	0.481426963560612	0.2421875	0.08819580078125	NA	NA	NA	0
1	101732.643145485	runs_epiclomal/0_0.95_10000/epi_region/43/cluster_posteriors.tsv.gz	112	170	7	0.424014841588237	0.30859375	0.1209716796875	NA	NA	NA	0
1	129355.989532623	runs_epiclomal/0_0.95_10000/epi_region/430/cluster_posteriors.tsv.gz	39	147	3	0.0033453571857007	0.15625	0.0341796875	NA	NA	NA	NA
1	99895.1390148864	runs_epiclomal/0_0.95_10000/epi_region/431/cluster_posteriors.tsv.gz	151	176	9	0.350928176130137	0.314453125	0.1243896484375	NA	NA	NA	0
1	98559.7832898149	runs_epiclomal/0_0.95_10000/epi_region/432/cluster_posteriors.tsv.gz	161	173	8	0.324783364606493	0.3515625	0.131103515625	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/433/cluster_posteriors.tsv.gz	8	180	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	104089.937173956	runs_epiclomal/0_0.95_10000/epi_region/434/cluster_posteriors.tsv.gz	112	170	6	0.324222077897817	0.28515625	0.0869140625	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/435/cluster_posteriors.tsv.gz	7	184	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	99308.6241491615	runs_epiclomal/0_0.95_10000/epi_region/436/cluster_posteriors.tsv.gz	115	173	8	0.500857455869769	0.27734375	0.1202392578125	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/437/cluster_posteriors.tsv.gz	9	182	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	97712.8723787662	runs_epiclomal/0_0.95_10000/epi_region/438/cluster_posteriors.tsv.gz	136	181	9	0.263808011456058	0.353515625	0.131103515625	NA	NA	NA	0
1	105036.384356547	runs_epiclomal/0_0.95_10000/epi_region/439/cluster_posteriors.tsv.gz	30	145	2	0.827302249950198	0.03515625	0.001708984375	NA	NA	NA	NA
1	105173.794274111	runs_epiclomal/0_0.95_10000/epi_region/44/cluster_posteriors.tsv.gz	23	147	2	0.659621196309807	0.0078125	0.0009765625	NA	NA	NA	NA
1	102613.742251263	runs_epiclomal/0_0.95_10000/epi_region/440/cluster_posteriors.tsv.gz	63	160	5	0.449963059834306	0.26953125	0.0799560546875	NA	NA	NA	0
1	105036.384356547	runs_epiclomal/0_0.95_10000/epi_region/441/cluster_posteriors.tsv.gz	29	143	2	0.827302249950198	0.03515625	0.001708984375	NA	NA	NA	NA
1	101850.39710453	runs_epiclomal/0_0.95_10000/epi_region/442/cluster_posteriors.tsv.gz	41	150	3	0.683204999679056	0.123046875	0.0260009765625	NA	NA	NA	0
1	102473.789262444	runs_epiclomal/0_0.95_10000/epi_region/443/cluster_posteriors.tsv.gz	33	151	3	0.543045854012409	0.169921875	0.0372314453125	NA	NA	NA	0
1	101095.93322339	runs_epiclomal/0_0.95_10000/epi_region/444/cluster_posteriors.tsv.gz	87	161	6	0.351412722455851	0.314453125	0.10357666015625	NA	NA	NA	0
1	99717.8999577983	runs_epiclomal/0_0.95_10000/epi_region/445/cluster_posteriors.tsv.gz	79	158	5	0.680425127168844	0.1875	0.05145263671875	NA	NA	NA	0
1	100064.239025857	runs_epiclomal/0_0.95_10000/epi_region/446/cluster_posteriors.tsv.gz	111	173	7	0.321078854647715	0.349609375	0.133056640625	NA	NA	NA	0
1	99058.8993291294	runs_epiclomal/0_0.95_10000/epi_region/447/cluster_posteriors.tsv.gz	49	155	4	0.551652390689211	0.248046875	0.069580078125	NA	NA	NA	0
1	102081.740076183	runs_epiclomal/0_0.95_10000/epi_region/448/cluster_posteriors.tsv.gz	99	164	6	0.326775614031979	0.3046875	0.10162353515625	NA	NA	NA	0
1	99646.1174370657	runs_epiclomal/0_0.95_10000/epi_region/449/cluster_posteriors.tsv.gz	82	167	6	0.442605726137599	0.322265625	0.10833740234375	NA	NA	NA	0
1	99948.419666681	runs_epiclomal/0_0.95_10000/epi_region/45/cluster_posteriors.tsv.gz	138	183	8	0.365564713961808	0.345703125	0.13006591796875	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/450/cluster_posteriors.tsv.gz	8	182	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	100836.184630504	runs_epiclomal/0_0.95_10000/epi_region/451/cluster_posteriors.tsv.gz	118	174	8	0.351481375168504	0.330078125	0.13079833984375	NA	NA	NA	0
1	93166.6677877293	runs_epiclomal/0_0.95_10000/epi_region/452/cluster_posteriors.tsv.gz	221	176	9	0.404124765881988	0.365234375	0.1375732421875	NA	NA	NA	0
1	123521.428424691	runs_epiclomal/0_0.95_10000/epi_region/453/cluster_posteriors.tsv.gz	109	169	7	0.0618009134941366	0.33203125	0.1197509765625	NA	NA	NA	0
1	100604.160937437	runs_epiclomal/0_0.95_10000/epi_region/454/cluster_posteriors.tsv.gz	63	158	5	0.565528329763039	0.251953125	0.09747314453125	NA	NA	NA	0
1	103320.934418153	runs_epiclomal/0_0.95_10000/epi_region/455/cluster_posteriors.tsv.gz	59	155	4	0.457091129660543	0.203125	0.04833984375	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/456/cluster_posteriors.tsv.gz	8	184	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	97800.8536567097	runs_epiclomal/0_0.95_10000/epi_region/457/cluster_posteriors.tsv.gz	88	166	6	0.487882288593505	0.24609375	0.0751953125	NA	NA	NA	0
1	101617.752336645	runs_epiclomal/0_0.95_10000/epi_region/458/cluster_posteriors.tsv.gz	61	158	4	0.434669550205205	0.212890625	0.05987548828125	NA	NA	NA	0
1	105451.146529022	runs_epiclomal/0_0.95_10000/epi_region/459/cluster_posteriors.tsv.gz	57	155	4	0.394680311343279	0.208984375	0.055908203125	NA	NA	NA	0
1	104875.373477156	runs_epiclomal/0_0.95_10000/epi_region/46/cluster_posteriors.tsv.gz	112	170	8	0.202085563565471	0.35546875	0.130859375	NA	NA	NA	0
1	102385.151783666	runs_epiclomal/0_0.95_10000/epi_region/460/cluster_posteriors.tsv.gz	149	176	8	0.270825711245817	0.34765625	0.1270751953125	NA	NA	NA	0
1	99136.9351979959	runs_epiclomal/0_0.95_10000/epi_region/461/cluster_posteriors.tsv.gz	199	176	9	0.408991315882834	0.357421875	0.1346435546875	NA	NA	NA	0
1	105468.07547385	runs_epiclomal/0_0.95_10000/epi_region/462/cluster_posteriors.tsv.gz	48	157	4	0.399898357798779	0.177734375	0.04644775390625	NA	NA	NA	0
1	94682.4348776745	runs_epiclomal/0_0.95_10000/epi_region/463/cluster_posteriors.tsv.gz	138	182	9	0.339061176490126	0.330078125	0.11669921875	NA	NA	NA	0
1	101865.177035918	runs_epiclomal/0_0.95_10000/epi_region/464/cluster_posteriors.tsv.gz	95	162	6	0.416233748869615	0.2734375	0.08477783203125	NA	NA	NA	0
1	103610.201242667	runs_epiclomal/0_0.95_10000/epi_region/465/cluster_posteriors.tsv.gz	49	156	4	0.447950609670424	0.1484375	0.03948974609375	NA	NA	NA	0
1	97014.7853163907	runs_epiclomal/0_0.95_10000/epi_region/466/cluster_posteriors.tsv.gz	123	171	8	0.282175416584836	0.36328125	0.1373291015625	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/467/cluster_posteriors.tsv.gz	9	183	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	104081.484774994	runs_epiclomal/0_0.95_10000/epi_region/468/cluster_posteriors.tsv.gz	79	167	6	0.298138394309879	0.2890625	0.08831787109375	NA	NA	NA	0
1	104037.108780133	runs_epiclomal/0_0.95_10000/epi_region/469/cluster_posteriors.tsv.gz	131	166	7	0.260552278150311	0.310546875	0.1046142578125	NA	NA	NA	0
1	101157.260654535	runs_epiclomal/0_0.95_10000/epi_region/47/cluster_posteriors.tsv.gz	100	158	5	0.469557903503469	0.208984375	0.0567626953125	NA	NA	NA	0
1	101396.743185551	runs_epiclomal/0_0.95_10000/epi_region/470/cluster_posteriors.tsv.gz	68	160	5	0.476716035443443	0.2265625	0.08984375	NA	NA	NA	0
1	99948.419666681	runs_epiclomal/0_0.95_10000/epi_region/471/cluster_posteriors.tsv.gz	113	171	8	0.365564713961808	0.345703125	0.13006591796875	NA	NA	NA	0
1	101191.697174299	runs_epiclomal/0_0.95_10000/epi_region/472/cluster_posteriors.tsv.gz	139	177	8	0.214448901253238	0.3359375	0.11895751953125	NA	NA	NA	0
1	104648.81373643	runs_epiclomal/0_0.95_10000/epi_region/473/cluster_posteriors.tsv.gz	20	147	2	0.828914435828653	0.033203125	0.001220703125	NA	NA	NA	NA
1	96724.2086676321	runs_epiclomal/0_0.95_10000/epi_region/474/cluster_posteriors.tsv.gz	130	169	7	0.367486952171298	0.341796875	0.121337890625	NA	NA	NA	0
1	103529.605881472	runs_epiclomal/0_0.95_10000/epi_region/475/cluster_posteriors.tsv.gz	119	172	8	0.289587573363764	0.33203125	0.1158447265625	NA	NA	NA	0
1	101947.306816511	runs_epiclomal/0_0.95_10000/epi_region/476/cluster_posteriors.tsv.gz	128	170	8	0.28514252455363	0.3125	0.10650634765625	NA	NA	NA	0
1	103291.884886585	runs_epiclomal/0_0.95_10000/epi_region/477/cluster_posteriors.tsv.gz	130	176	9	0.261490805264242	0.3359375	0.11785888671875	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/478/cluster_posteriors.tsv.gz	7	178	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/479/cluster_posteriors.tsv.gz	8	179	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	100604.160937437	runs_epiclomal/0_0.95_10000/epi_region/48/cluster_posteriors.tsv.gz	66	160	5	0.565528329763039	0.251953125	0.09747314453125	NA	NA	NA	0
1	102081.740076183	runs_epiclomal/0_0.95_10000/epi_region/480/cluster_posteriors.tsv.gz	105	163	6	0.326775614031979	0.3046875	0.10162353515625	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/481/cluster_posteriors.tsv.gz	8	182	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/482/cluster_posteriors.tsv.gz	8	180	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	101074.400993079	runs_epiclomal/0_0.95_10000/epi_region/483/cluster_posteriors.tsv.gz	57	154	4	0.674634181905074	0.23828125	0.0615234375	NA	NA	NA	0
1	100458.424913337	runs_epiclomal/0_0.95_10000/epi_region/484/cluster_posteriors.tsv.gz	161	176	9	0.257568973834866	0.3671875	0.14617919921875	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/485/cluster_posteriors.tsv.gz	8	182	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	97712.8723787662	runs_epiclomal/0_0.95_10000/epi_region/486/cluster_posteriors.tsv.gz	137	177	9	0.263808011456058	0.353515625	0.131103515625	NA	NA	NA	0
1	101899.740341711	runs_epiclomal/0_0.95_10000/epi_region/487/cluster_posteriors.tsv.gz	255	178	9	0.284464953060679	0.369140625	0.1409912109375	NA	NA	NA	0
1	100216.072098111	runs_epiclomal/0_0.95_10000/epi_region/488/cluster_posteriors.tsv.gz	131	170	8	0.264915668309633	0.349609375	0.127685546875	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/489/cluster_posteriors.tsv.gz	8	183	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	99537.708308247	runs_epiclomal/0_0.95_10000/epi_region/49/cluster_posteriors.tsv.gz	69	158	5	0.486072661853885	0.271484375	0.08154296875	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/490/cluster_posteriors.tsv.gz	9	179	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	96224.9957277727	runs_epiclomal/0_0.95_10000/epi_region/491/cluster_posteriors.tsv.gz	171	176	9	0.422475198141036	0.33984375	0.12469482421875	NA	NA	NA	0
1	102665.056491609	runs_epiclomal/0_0.95_10000/epi_region/492/cluster_posteriors.tsv.gz	81	160	5	0.375407195062275	0.275390625	0.08966064453125	NA	NA	NA	0
1	98001.7410577266	runs_epiclomal/0_0.95_10000/epi_region/493/cluster_posteriors.tsv.gz	144	172	7	0.417899869979931	0.326171875	0.11322021484375	NA	NA	NA	0
1	99606.2392170254	runs_epiclomal/0_0.95_10000/epi_region/494/cluster_posteriors.tsv.gz	90	163	5	0.481426963560612	0.2421875	0.08819580078125	NA	NA	NA	0
1	99513.5437229771	runs_epiclomal/0_0.95_10000/epi_region/495/cluster_posteriors.tsv.gz	137	170	7	0.438281246794037	0.306640625	0.106201171875	NA	NA	NA	0
1	104793.191897853	runs_epiclomal/0_0.95_10000/epi_region/496/cluster_posteriors.tsv.gz	21	144	2	1	0	0	NA	NA	NA	NA
1	101431.720445526	runs_epiclomal/0_0.95_10000/epi_region/497/cluster_posteriors.tsv.gz	71	158	5	0.447460744150887	0.232421875	0.066162109375	NA	NA	NA	0
1	98421.2616689958	runs_epiclomal/0_0.95_10000/epi_region/498/cluster_posteriors.tsv.gz	203	180	9	0.403227753112806	0.361328125	0.1373291015625	NA	NA	NA	0
1	99560.148118175	runs_epiclomal/0_0.95_10000/epi_region/499/cluster_posteriors.tsv.gz	141	173	8	0.364214877951987	0.359375	0.13787841796875	NA	NA	NA	0
1	91954.9863487899	runs_epiclomal/0_0.95_10000/epi_region/5/cluster_posteriors.tsv.gz	126	180	6	0.525991982011056	0.310546875	0.1019287109375	NA	NA	NA	0
1	102238.533933564	runs_epiclomal/0_0.95_10000/epi_region/50/cluster_posteriors.tsv.gz	63	153	4	0.734677652692049	0.15625	0.0380859375	NA	NA	NA	0
1	100215.90066651	runs_epiclomal/0_0.95_10000/epi_region/500/cluster_posteriors.tsv.gz	90	162	6	0.407392645554631	0.25390625	0.074951171875	NA	NA	NA	0
1	97708.3908547756	runs_epiclomal/0_0.95_10000/epi_region/501/cluster_posteriors.tsv.gz	170	173	8	0.379670956203162	0.314453125	0.11444091796875	NA	NA	NA	0
1	99907.6156100958	runs_epiclomal/0_0.95_10000/epi_region/502/cluster_posteriors.tsv.gz	128	176	9	0.252612012139806	0.35546875	0.133056640625	NA	NA	NA	0
1	96788.2148444489	runs_epiclomal/0_0.95_10000/epi_region/503/cluster_posteriors.tsv.gz	129	172	8	0.366878950707442	0.353515625	0.12835693359375	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/504/cluster_posteriors.tsv.gz	8	183	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	103291.884886585	runs_epiclomal/0_0.95_10000/epi_region/505/cluster_posteriors.tsv.gz	129	180	9	0.261490805264242	0.3359375	0.11785888671875	NA	NA	NA	0
1	104688.330200857	runs_epiclomal/0_0.95_10000/epi_region/506/cluster_posteriors.tsv.gz	31	148	3	0.631825456793322	0.087890625	0.02203369140625	NA	NA	NA	0
1	130827.494588102	runs_epiclomal/0_0.95_10000/epi_region/507/cluster_posteriors.tsv.gz	8	178	1	-6.48008176592369e-16	0.4921875	0.24609375	NA	NA	NA	NA
1	99216.0904439711	runs_epiclomal/0_0.95_10000/epi_region/508/cluster_posteriors.tsv.gz	118	171	7	0.362733878397217	0.34375	0.12774658203125	NA	NA	NA	0
1	101793.694743221	runs_epiclomal/0_0.95_10000/epi_region/509/cluster_posteriors.tsv.gz	69	160	5	0.413040717576132	0.24609375	0.0911865234375	NA	NA	NA	0
1	96224.9957277727	runs_epiclomal/0_0.95_10000/epi_region/51/cluster_posteriors.tsv.gz	171	174	9	0.422475198141036	0.33984375	0.12469482421875	NA	NA	NA	0
1	103068.059475358	runs_epiclomal/0_0.95_10000/epi_region/510/cluster_posteriors.tsv.gz	39	156	3	0.710213538667704	0.111328125	0.02154541015625	NA	NA	NA	0
1	104089.937173956	runs_epiclomal/0_0.95_10000/epi_region/511/cluster_posteriors.tsv.gz	116	164	6	0.324222077897817	0.28515625	0.0869140625	NA	NA	NA	0
1	98945.9604404952	runs_epiclomal/0_0.95_10000/epi_region/512/cluster_posteriors.tsv.gz	127	169	7	0.354320365536137	0.330078125	0.1181640625	NA	NA	NA	0
1	102346.916137404	runs_epiclomal/0_0.95_10000/epi_region/513/cluster_posteriors.tsv.gz	213	173	7	0.26933713958978	0.32421875	0.113525390625	NA	NA	NA	0
1	98233.6206931931	runs_epiclomal/0_0.95_10000/epi_region/514/cluster_posteriors.tsv.gz	114	164	6	0.374986054786026	0.2890625	0.09912109375	NA	NA	NA	0
1	104037.108780133	runs_epiclomal/0_0.95_10000/epi_region/515/cluster_posteriors.tsv.gz	124	169	7	0.260552278150311	0.310546875	0.1046142578125	NA	NA	NA	0
